n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
3,3,3,0,1.5,0.5,1219,-0.2093,0.6124,32.5677,-71.1722,-71.0278,5289.6180,11.2011,-3.179,0.1833,2.1067,0.6210,5.9885,0,1005,38.6966,5.2491
3,3,3,0,2,0,1180,-0.1947,0.6450,30.5932,-67.3267,-67.1146,5360.0988,11.6833,-2.582,0.1851,2.0733,0.6011,5.9322,0,1060,38.6966,5.2491
3,3,3,0,2,0.5,1180,-0.1947,0.6450,30.5932,-67.3267,-67.1146,5360.0988,11.6833,-2.582,0.1851,2.0733,0.6011,5.9322,0,1060,38.6966,5.2491
3,3,3,0,3,0,1117,-0.1971,0.6613,28.2005,-65.5825,-65.3996,5350.9757,12.3624,-2.274,0.1891,2.0012,0.5690,6.0877,0,1149,38.6966,5.2491
3,3,3,0,3,0.5,1117,-0.1971,0.6613,28.2005,-65.5825,-65.3996,5350.9757,12.3624,-2.274,0.1891,2.0012,0.5690,6.0877,0,1149,38.6966,5.2491
3,3,3,0.1,1.5,0,1165,-0.2110,0.6201,32.7039,-69.6544,-69.5339,5154.3656,11.2829,-3.052,0.1820,2.1114,0.5935,5.5794,0,916,38.6966,5.2491
3,3,3,0.1,1.5,0.5,1165,-0.2110,0.6201,32.7039,-69.6544,-69.5339,5154.3656,11.2829,-3.052,0.1820,2.1114,0.5935,5.5794,0,916,38.6966,5.2491
3,3,3,0.1,2,0,1129,-0.2013,0.6457,30.5580,-66.9677,-66.8195,5208.5898,11.7069,-2.572,0.1845,2.0656,0.5751,5.4916,0,969,38.6966,5.2491
3,3,3,0.1,2,0.5,1129,-0.2013,0.6457,30.5580,-66.9677,-66.8195,5208.5898,11.7069,-2.572,0.1845,2.0656,0.5751,5.4916,0,969,38.6966,5.2491
3,3,3,0.1,3,0,1069,-0.1942,0.6755,28.0636,-63.2079,-63.0618,5285.7044,12.4623,-2.113,0.1877,2.0153,0.5446,5.7063,0,1046,38.6966,5.2491
3,3,3,0.1,3,0.5,1069,-0.1942,0.6755,28.0636,-63.2079,-63.0618,5285.7044,12.4623,-2.113,0.1877,2.0153,0.5446,5.7063,0,1046,38.6966,5.2491
3,5,1.5,0,1.5,0,2489,-0.4144,0.4778,30.5745,-98.8834,-98.8740,6241.1009,11.6083,-7.46,0.3256,1.1812,1.2680,22.8606,0,1271,38.5412,9.7458
3,5,1.5,0,1.5,0.5,2489,-0.4144,0.4778,30.5745,-98.8834,-98.8740,6241.1009,11.6083,-7.46,0.3256,1.1812,1.2680,22.8606,0,1271,38.5412,9.7458
3,5,1.5,0,2,0,2397,-0.4164,0.4868,26.7835,-98.7306,-98.7133,6070.8353,12.4951,-6.635,0.3287,1.1653,1.2211,23.4460,0,1405,38.5412,9.7458
3,5,1.5,0,2,0.5,2397,-0.4164,0.4868,26.7835,-98.7306,-98.7133,6070.8353,12.4951,-6.635,0.3287,1.1653,1.2211,23.4460,0,1405,38.5412,9.7458
3,5,1.5,0,3,0,2295,-0.4265,0.5098,23.3987,-98.6257,-98.6021,6188.0048,13.6926,-5.958,0.3327,1.1428,1.1691,23.9216,0,1558,38.5412,9.7458
3,5,1.5,0,3,0.5,2295,-0.4265,0.5098,23.3987,-98.6257,-98.6021,6188.0048,13.6926,-5.958,0.3327,1.1428,1.1691,23.9216,0,1558,38.5412,9.7458
3,5,1.5,0.1,1.5,0,2365,-0.4153,0.4914,30.6554,-98.6808,-98.6699,6253.8075,11.6503,-7.202,0.3155,1.2041,1.2048,21.6913,0,1154,38.5412,9.7458
3,5,1.5,0.1,1.5,0.5,2365,-0.4153,0.4914,30.6554,-98.6808,-98.6699,6253.8075,11.6503,-7.202,0.3155,1.2041,1.2048,21.6913,0,1154,38.5412,9.7458
3,5,1.5,0.1,2,0,2294,-0.4218,0.5006,26.5911,-98.6386,-98.6202,6048.1881,12.4316,-6.656,0.3184,1.1829,1.1686,22.1447,0,1263,38.5412,9.7458
3,5,1.5,0.1,2,0.5,2294,-0.4218,0.5006,26.5911,-98.6386,-98.6202,6048.1881,12.4316,-6.656,0.3184,1.1829,1.1686,22.1447,0,1263,38.5412,9.7458
3,5,1.5,0.1,3,0,2194,-0.4196,0.5385,23.5643,-98.3414,-98.3133,6439.8369,13.6889,-5.726,0.3220,1.1620,1.1177,22.6071,0,1409,38.5412,9.7458
3,5,1.5,0.1,3,0.5,2194,-0.4196,0.5385,23.5643,-98.3414,-98.3133,6439.8369,13.6889,-5.726,0.3220,1.1620,1.1177,22.6071,0,1409,38.5412,9.7458
3,5,2,0,1.5,0,2053,-0.3642,0.4482,29.6152,-96.8590,-96.8243,5475.8188,11.2786,-6.42,0.2722,1.4156,1.0458,15.2460,0,1153,38.4432,8.3800
3,5,2,0,1.5,0.5,2053,-0.3642,0.4482,29.6152,-96.8590,-96.8243,5475.8188,11.2786,-6.42,0.2722,1.4156,1.0458,15.2460,0,1153,38.4432,8.3800
3,5,2,0,2,0,1986,-0.3653,0.4554,26.3343,-96.5126,-96.4766,5360.2168,12.0488,-5.765,0.2749,1.4067,1.0117,15.6596,0,1244,38.4432,8.3800
3,5,2,0,2,0.5,1986,-0.3653,0.4554,26.3343,-96.5126,-96.4766,5360.2168,12.0488,-5.765,0.2749,1.4067,1.0117,15.6596,0,1244,38.4432,8.3800
3,5,2,0,3,0,1901,-0.3697,0.4896,23.8296,-96.0395,-95.9877,5642.6820,12.9541,-5.075,0.2779,1.3782,0.9684,15.9390,0,1368,38.4432,8.3800
3,5,2,0,3,0.5,1901,-0.3697,0.4896,23.8296,-96.0395,-95.9877,5642.6820,12.9541,-5.075,0.2779,1.3782,0.9684,15.9390,0,1368,38.4432,8.3800
3,5,2,0.1,1.5,0,1945,-0.3551,0.4656,30.0771,-95.9357,-95.8908,5433.1805,11.2953,-6.095,0.2624,1.4482,0.9908,13.7789,0,1056,38.4432,8.3800
3,5,2,0.1,1.5,0.5,1945,-0.3551,0.4656,30.0771,-95.9357,-95.8908,5433.1805,11.2953,-6.095,0.2624,1.4482,0.9908,13.7789,0,1056,38.4432,8.3800
3,5,2,0.1,2,0,1886,-0.3526,0.4820,26.7762,-95.4240,-95.3768,5429.6325,12.0064,-5.414,0.2656,1.4362,0.9608,14.2100,0,1141,38.4432,8.3800
3,5,2,0.1,2,0.5,1886,-0.3526,0.4820,26.7762,-95.4240,-95.3768,5429.6325,12.0064,-5.414,0.2656,1.4362,0.9608,14.2100,0,1141,38.4432,8.3800
3,5,2,0.1,3,0,1799,-0.3560,0.5079,24.2357,-94.7621,-94.6937,5600.0636,12.8762,-4.709,0.2686,1.4037,0.9165,14.4525,0,1270,38.4432,8.3800
3,5,2,0.1,3,0.5,1799,-0.3560,0.5079,24.2357,-94.7621,-94.6937,5600.0636,12.8762,-4.709,0.2686,1.4037,0.9165,14.4525,0,1270,38.4432,8.3800
3,5,3,0,1.5,0,1208,-0.2278,0.5805,31.4570,-73.9831,-73.8527,5006.7192,11.1915,-3.442,0.1838,2.0883,0.6154,5.7119,0,994,38.7729,5.0423
3,5,3,0,1.5,0.5,1208,-0.2278,0.5805,31.4570,-73.9831,-73.8527,5006.7192,11.1915,-3.442,0.1838,2.0883,0.6154,5.7119,0,994,38.7729,5.0423
3,5,3,0,2,0,1166,-0.2235,0.5942,29.1595,-72.1466,-71.9657,4943.2646,11.6535,-2.988,0.1851,2.0559,0.5940,5.5746,0,1056,38.7729,5.0423
3,5,3,0,2,0.5,1166,-0.2235,0.5942,29.1595,-72.1466,-71.9657,4943.2646,11.6535,-2.988,0.1851,2.0559,0.5940,5.5746,0,1056,38.7729,5.0423
3,5,3,0,3,0,1107,-0.2296,0.6106,26.7389,-71.1614,-71.0082,4980.6426,12.2467,-2.669,0.1893,1.9791,0.5639,5.7814,0,1135,38.7729,5.0423
3,5,3,0,3,0.5,1107,-0.2296,0.6106,26.7389,-71.1614,-71.0082,4980.6426,12.2467,-2.669,0.1893,1.9791,0.5639,5.7814,0,1135,38.7729,5.0423
3,5,3,0.1,1.5,0,1153,-0.2298,0.5855,31.7433,-72.5871,-72.4782,4865.7113,11.3355,-3.311,0.1834,2.0895,0.5874,5.3773,0,915,38.7729,5.0423
3,5,3,0.1,1.5,0.5,1153,-0.2298,0.5855,31.7433,-72.5871,-72.4782,4865.7113,11.3355,-3.311,0.1834,2.0895,0.5874,5.3773,0,915,38.7729,5.0423
3,5,3,0.1,2,0,1116,-0.2305,0.5935,29.3011,-71.7071,-71.5802,4793.3671,11.7616,-2.976,0.1852,2.0507,0.5685,5.1971,0,973,38.7729,5.0423
3,5,3,0.1,2,0.5,1116,-0.2305,0.5935,29.3011,-71.7071,-71.5802,4793.3671,11.7616,-2.976,0.1852,2.0507,0.5685,5.1971,0,973,38.7729,5.0423
3,5,3,0.1,3,0,1061,-0.2221,0.6318,26.8615,-68.2422,-68.1160,4987.4435,12.3956,-2.437,0.1887,1.9857,0.5405,5.4665,0,1043,38.7729,5.0423
3,5,3,0.1,3,0.5,1061,-0.2221,0.6318,26.8615,-68.2422,-68.1160,4987.4435,12.3956,-2.437,0.1887,1.9857,0.5405,5.4665,0,1043,38.7729,5.0423
3,8,1.5,0,1.5,0,2509,-0.4217,0.4728,29.9322,-98.9996,-98.9979,6305.1961,11.7199,-7.717,0.3246,1.1652,1.2781,23.2363,0,1294,38.4604,6.5008
3,8,1.5,0,1.5,0.5,2509,-0.4217,0.4728,29.9322,-98.9996,-98.9979,6305.1961,11.7199,-7.717,0.3246,1.1652,1.2781,23.2363,0,1294,38.4604,6.5008
3,8,1.5,0,2,0,2405,-0.4299,0.4805,26.2370,-98.8874,-98.8841,6137.2342,12.6273,-6.964,0.3284,1.1430,1.2252,23.7838,0,1425,38.4604,6.5008
3,8,1.5,0,2,0.5,2405,-0.4299,0.4805,26.2370,-98.8874,-98.8841,6137.2342,12.6273,-6.964,0.3284,1.1430,1.2252,23.7838,0,1425,38.4604,6.5008
3,8,1.5,0,3,0,2299,-0.4524,0.4851,22.8795,-98.8808,-98.8751,5952.2070,13.6752,-6.264,0.3336,1.1175,1.1712,24.4019,0,1575,38.4604,6.5008
3,8,1.5,0,3,0.5,2299,-0.4524,0.4851,22.8795,-98.8808,-98.8751,5952.2070,13.6752,-6.264,0.3336,1.1175,1.1712,24.4019,0,1575,38.4604,6.5008
3,8,1.5,0.1,1.5,0,2374,-0.4210,0.4815,30.2864,-98.7752,-98.7731,6205.8871,11.8934,-7.39,0.3146,1.1980,1.2094,21.9040,0,1182,38.4604,6.5008
3,8,1.5,0.1,1.5,0.5,2374,-0.4210,0.4815,30.2864,-98.7752,-98.7731,6205.8871,11.8934,-7.39,0.3146,1.1980,1.2094,21.9040,0,1182,38.4604,6.5008
3,8,1.5,0.1,2,0,2290,-0.4359,0.4815,26.1135,-98.7855,-98.7819,5900.2836,12.7330,-6.947,0.3174,1.1729,1.1666,22.3581,0,1291,38.4604,6.5008
3,8,1.5,0.1,2,0.5,2290,-0.4359,0.4815,26.1135,-98.7855,-98.7819,5900.2836,12.7330,-6.947,0.3174,1.1729,1.1666,22.3581,0,1291,38.4604,6.5008
3,8,1.5,0.1,3,0,2182,-0.4435,0.5106,23.0981,-98.5968,-98.5897,6139.8745,13.9183,-5.989,0.3231,1.1386,1.1116,22.9606,0,1450,38.4604,6.5008
3,8,1.5,0.1,3,0.5,2182,-0.4435,0.5106,23.0981,-98.5968,-98.5897,6139.8745,13.9183,-5.989,0.3231,1.1386,1.1116,22.9606,0,1450,38.4604,6.5008
3,8,2,0,1.5,0,2034,-0.3820,0.4582,28.3186,-97.1666,-97.1567,5645.6763,11.3178,-6.771,0.2729,1.3826,1.0362,15.7325,0,1182,39.1961,6.2725
3,8,2,0,1.5,0.5,2034,-0.3820,0.4582,28.3186,-97.1666,-97.1567,5645.6763,11.3178,-6.771,0.2729,1.3826,1.0362,15.7325,0,1182,39.1961,6.2725
3,8,2,0,2,0,1956,-0.4029,0.4408,24.8466,-97.3058,-97.2912,5249.9654,12.0822,-6.378,0.2763,1.3647,0.9964,16.0020,0,1287,39.1961,6.2725
3,8,2,0,2,0.5,1956,-0.4029,0.4408,24.8466,-97.3058,-97.2912,5249.9654,12.0822,-6.378,0.2763,1.3647,0.9964,16.0020,0,1287,39.1961,6.2725
3,8,2,0,3,0,1878,-0.4136,0.4644,22.3642,-97.0594,-97.0458,5437.3565,12.9096,-5.765,0.2798,1.3393,0.9567,16.4004,0,1402,39.1961,6.2725
3,8,2,0,3,0.5,1878,-0.4136,0.4644,22.3642,-97.0594,-97.0458,5437.3565,12.9096,-5.765,0.2798,1.3393,0.9567,16.4004,0,1402,39.1961,6.2725
3,8,2,0.1,1.5,0,1930,-0.3775,0.4589,28.8601,-96.5184,-96.5062,5352.5036,11.4143,-6.589,0.2634,1.4181,0.9832,14.1451,0,1090,39.1961,6.2725
3,8,2,0.1,1.5,0.5,1930,-0.3775,0.4589,28.8601,-96.5184,-96.5062,5352.5036,11.4143,-6.589,0.2634,1.4181,0.9832,14.1451,0,1090,39.1961,6.2725
3,8,2,0.1,2,0,1860,-0.3975,0.4516,25.2688,-96.6820,-96.6641,5114.4459,12.1853,-6.185,0.2666,1.4001,0.9475,14.4624,0,1188,39.1961,6.2725
3,8,2,0.1,2,0.5,1860,-0.3975,0.4516,25.2688,-96.6820,-96.6641,5114.4459,12.1853,-6.185,0.2666,1.4001,0.9475,14.4624,0,1188,39.1961,6.2725
3,8,2,0.1,3,0,1782,-0.3970,0.4796,23.0079,-96.0765,-96.0420,5304.2014,13.0327,-5.358,0.2710,1.3639,0.9078,14.9270,0,1315,39.1961,6.2725
3,8,2,0.1,3,0.5,1782,-0.3970,0.4796,23.0079,-96.0765,-96.0420,5304.2014,13.0327,-5.358,0.2710,1.3639,0.9078,14.9270,0,1315,39.1961,6.2725
3,8,3,0,1.5,0,1181,-0.2284,0.5768,31.6681,-73.0058,-72.9582,5056.1207,11.0360,-3.414,0.1904,2.0511,0.6016,6.7739,0,981,40.5700,4.5680
3,8,3,0,1.5,0.5,1181,-0.2284,0.5768,31.6681,-73.0058,-72.9582,5056.1207,11.0360,-3.414,0.1904,2.0511,0.6016,6.7739,0,981,40.5700,4.5680
3,8,3,0,2,0,1136,-0.2104,0.6204,29.6655,-68.6333,-68.5781,5226.7559,11.3572,-2.765,0.1917,2.0057,0.5787,6.6021,0,1035,40.5700,4.5680
3,8,3,0,2,0.5,1136,-0.2104,0.6204,29.6655,-68.6333,-68.5781,5226.7559,11.3572,-2.765,0.1917,2.0057,0.5787,6.6021,0,1035,40.5700,4.5680
3,8,3,0,3,0,1077,-0.2102,0.6451,27.2981,-66.3900,-66.3308,5328.2035,11.9532,-2.343,0.1962,1.9411,0.5487,6.8709,0,1113,40.5700,4.5680
3,8,3,0,3,0.5,1077,-0.2102,0.6451,27.2981,-66.3900,-66.3308,5328.2035,11.9532,-2.343,0.1962,1.9411,0.5487,6.8709,0,1113,40.5700,4.5680
3,8,3,0.1,1.5,0,1121,-0.2282,0.5867,31.5789,-71.0366,-70.9855,4927.8290,11.1265,-3.25,0.1894,2.0414,0.5711,6.3336,0,901,40.5700,4.5680
3,8,3,0.1,1.5,0.5,1121,-0.2282,0.5867,31.5789,-71.0366,-70.9855,4927.8290,11.1265,-3.25,0.1894,2.0414,0.5711,6.3336,0,901,40.5700,4.5680
3,8,3,0.1,2,0,1080,-0.2128,0.6245,29.5370,-67.2773,-67.2197,5075.5060,11.4296,-2.674,0.1915,1.9947,0.5502,6.1111,0,954,40.5700,4.5680
3,8,3,0.1,2,0.5,1080,-0.2128,0.6245,29.5370,-67.2773,-67.2197,5075.5060,11.4296,-2.674,0.1915,1.9947,0.5502,6.1111,0,954,40.5700,4.5680
3,8,3,0.1,3,0,1028,-0.1989,0.6724,27.0428,-62.3687,-62.3024,5345.6598,12.0213,-2.072,0.1952,1.9362,0.5237,6.4202,0,1017,40.5700,4.5680
3,8,3,0.1,3,0.5,1028,-0.1989,0.6724,27.0428,-62.3687,-62.3024,5345.6598,12.0213,-2.072,0.1952,1.9362,0.5237,6.4202,0,1017,40.5700,4.5680
