n_5m,n_1h,atr_mult,buffer,r_target,min_stop_atr,trades,expectancy_r,profit_factor,win_rate_pct,max_drawdown_pct,net_return_pct,fees_paid,exposure_pct,sharpe_annualized,avg_cost_r,avg_stop_pct,trades_per_day,capped_share_pct,skipped_min_stop,ignored_in_position,pct_time_neutral_1h,h1_state_changes_per_week
3,3,2,0,2,0,1419,-0.5381,0.4383,25.2290,-93.5096,-93.1941,7899.7737,12.6782,-7.499,0.4897,0.7187,1.0613,44.0451,0,1095,37.5242,9.9948
3,3,2,0,2,0.5,1419,-0.5381,0.4383,25.2290,-93.5096,-93.1941,7899.7737,12.6782,-7.499,0.4897,0.7187,1.0613,44.0451,0,1095,37.5242,9.9948
3,3,2,0,3,0,1353,-0.5401,0.4587,21.5078,-92.1046,-91.8820,7881.0777,13.5462,-6.248,0.4986,0.7033,1.0120,45.3067,0,1180,37.5242,9.9948
3,3,2,0,3,0.5,1353,-0.5401,0.4587,21.5078,-92.1046,-91.8820,7881.0777,13.5462,-6.248,0.4986,0.7033,1.0120,45.3067,0,1180,37.5242,9.9948
3,3,2,0.1,1.5,0,1408,-0.5088,0.4433,30.0426,-92.4552,-92.1630,8150.7332,11.7165,-7.593,0.4734,0.7461,1.0531,42.1875,0,928,37.5242,9.9948
3,3,2,0.1,1.5,0.5,1408,-0.5088,0.4433,30.0426,-92.4552,-92.1630,8150.7332,11.7165,-7.593,0.4734,0.7461,1.0531,42.1875,0,928,37.5242,9.9948
3,3,2,0.1,2,0,1357,-0.5212,0.4549,25.3500,-92.2679,-91.8503,7843.9438,12.7909,-6.944,0.4780,0.7355,1.0150,42.9624,0,1027,37.5242,9.9948
3,3,2,0.1,2,0.5,1357,-0.5212,0.4549,25.3500,-92.2679,-91.8503,7843.9438,12.7909,-6.944,0.4780,0.7355,1.0150,42.9624,0,1027,37.5242,9.9948
3,3,2,0.1,3,0,1296,-0.5326,0.4584,21.1420,-91.4310,-91.1478,7539.3483,13.8415,-6.081,0.4864,0.7222,0.9693,44.0586,0,1117,37.5242,9.9948
3,3,2,0.1,3,0.5,1296,-0.5326,0.4584,21.1420,-91.4310,-91.1478,7539.3483,13.8415,-6.081,0.4864,0.7222,0.9693,44.0586,0,1117,37.5242,9.9948
3,3,3,0,1.5,0,977,-0.4036,0.4628,29.9898,-78.6716,-77.9935,6531.2394,10.1486,-5.327,0.3724,1.0190,0.7307,24.6673,0,784,39.1791,5.7958
3,3,3,0,1.5,0.5,977,-0.4036,0.4628,29.9898,-78.6716,-77.9935,6531.2394,10.1486,-5.327,0.3724,1.0190,0.7307,24.6673,0,784,39.1791,5.7958
